
 source | day        | time                     | humidity | light | temperaturecheck | temperaturein | temperatureout
--------+------------+--------------------------+----------+-------+------------------+---------------+----------------
      G | 2015-04-28 | 2015-04-29 01:59:55+0200 |     35.0 |     0 |             12.0 |         11.41 |          10.52
      G | 2015-04-28 | 2015-04-29 01:59:45+0200 |     35.0 |     0 |             12.0 |         11.41 |          10.52
      G | 2015-04-28 | 2015-04-29 01:59:34+0200 |     35.0 |     0 |             12.0 |         11.41 |          10.43
      G | 2015-04-28 | 2015-04-29 01:59:24+0200 |     35.0 |     0 |             12.0 |          11.5 |          10.34
      G | 2015-04-28 | 2015-04-29 01:59:14+0200 |     35.0 |     0 |             12.0 |          11.5 |          10.34
      G | 2015-04-28 | 2015-04-29 01:59:03+0200 |     35.0 |     0 |             12.0 |         11.41 |          10.43
      G | 2015-04-28 | 2015-04-29 01:58:53+0200 |     35.0 |     0 |             12.0 |         11.41 |          10.34
      G | 2015-04-28 | 2015-04-29 01:58:42+0200 |     35.0 |     0 |             12.0 |         11.41 |          10.34
      G | 2015-04-28 | 2015-04-29 01:58:32+0200 |     35.0 |     0 |             12.0 |         11.41 |          10.34
      G | 2015-04-28 | 2015-04-29 01:58:22+0200 |     35.0 |     0 |             12.0 |         11.41 |          10.61
      G | 2015-04-28 | 2015-04-29 01:58:11+0200 |     35.0 |     0 |             12.0 |         11.41 |          10.52
      G | 2015-04-28 | 2015-04-29 01:58:01+0200 |     35.0 |     0 |             12.0 |          11.5 |          10.52
      G | 2015-04-28 | 2015-04-29 01:57:51+0200 |     35.0 |     0 |             12.0 |         11.41 |          10.52
      G | 2015-04-28 | 2015-04-29 01:57:40+0200 |     35.0 |     0 |             12.0 |          11.5 |          10.43
      G | 2015-04-28 | 2015-04-29 01:57:30+0200 |     35.0 |     0 |             12.0 |          11.5 |          10.43
      G | 2015-04-28 | 2015-04-29 01:57:20+0200 |     35.0 |     0 |             12.0 |         11.41 |          10.43
      G | 2015-04-28 | 2015-04-29 01:57:09+0200 |     35.0 |     0 |             12.0 |          11.5 |          10.43
      G | 2015-04-28 | 2015-04-29 01:56:59+0200 |     35.0 |     0 |             12.0 |         11.41 |          10.43
      G | 2015-04-28 | 2015-04-29 01:56:49+0200 |     35.0 |     0 |             12.0 |         11.41 |          10.34
      G | 2015-04-28 | 2015-04-29 01:56:38+0200 |     35.0 |     0 |             12.0 |          11.5 |          10.34
      G | 2015-04-28 | 2015-04-29 01:56:28+0200 |     35.0 |     0 |             12.0 |         11.59 |          10.34
      G | 2015-04-28 | 2015-04-29 01:56:18+0200 |     35.0 |     0 |             12.0 |          11.5 |          10.25
      G | 2015-04-28 | 2015-04-29 01:56:07+0200 |     35.0 |     0 |             13.0 |          11.5 |          10.34
      G | 2015-04-28 | 2015-04-29 01:55:57+0200 |     35.0 |     0 |             13.0 |          11.5 |          10.16
      G | 2015-04-28 | 2015-04-29 01:55:46+0200 |     35.0 |     0 |             13.0 |          11.5 |          10.16
      G | 2015-04-28 | 2015-04-29 01:55:36+0200 |     35.0 |     0 |             13.0 |          11.5 |          10.25
      G | 2015-04-28 | 2015-04-29 01:55:26+0200 |     35.0 |     0 |             13.0 |          11.5 |          10.34
      G | 2015-04-28 | 2015-04-29 01:55:15+0200 |     35.0 |     0 |             13.0 |         11.41 |          10.52
      G | 2015-04-28 | 2015-04-29 01:55:05+0200 |     35.0 |     0 |             13.0 |          11.5 |          10.52
      G | 2015-04-28 | 2015-04-29 01:54:55+0200 |     35.0 |     0 |             13.0 |          11.5 |          10.43
      G | 2015-04-28 | 2015-04-29 01:54:44+0200 |     35.0 |     0 |             13.0 |          11.5 |          10.52
      G | 2015-04-28 | 2015-04-29 01:54:34+0200 |     35.0 |     0 |             13.0 |          11.5 |          10.34
