
 source | day        | time                     | humidity | light | temperaturecheck | temperaturein | temperatureout
      G | 2015-04-05 | 2015-04-06 01:51:54+0200 |     34.0 |     0 |              6.0 |          4.28 |           3.58
      G | 2015-04-05 | 2015-04-06 01:51:44+0200 |     34.0 |     0 |              6.0 |          4.58 |           3.39
      G | 2015-04-05 | 2015-04-06 01:51:33+0200 |     34.0 |     0 |              6.0 |          4.48 |           3.39
      G | 2015-04-05 | 2015-04-06 01:51:23+0200 |     34.0 |     0 |              6.0 |          4.19 |           3.58
      G | 2015-04-05 | 2015-04-06 01:51:02+0200 |     34.0 |     0 |              6.0 |          4.28 |           3.39
      G | 2015-04-05 | 2015-04-06 01:50:52+0200 |     34.0 |     0 |              6.0 |          4.38 |           3.48
      G | 2015-04-05 | 2015-04-06 01:50:42+0200 |     34.0 |     0 |              6.0 |          4.19 |           3.58
      G | 2015-04-05 | 2015-04-06 01:50:32+0200 |     34.0 |     0 |              6.0 |          4.48 |           3.19
      G | 2015-04-05 | 2015-04-06 01:50:21+0200 |     34.0 |     0 |              6.0 |          4.19 |           3.48
      G | 2015-04-05 | 2015-04-06 01:50:11+0200 |     34.0 |     0 |              6.0 |          4.48 |           3.39
      G | 2015-04-05 | 2015-04-06 01:50:01+0200 |     34.0 |     0 |              6.0 |          4.58 |           3.39
      G | 2015-04-05 | 2015-04-06 01:49:50+0200 |     34.0 |     0 |              6.0 |          4.58 |           3.48
      G | 2015-04-05 | 2015-04-06 01:49:40+0200 |     34.0 |     0 |              6.0 |          4.48 |           3.48
      G | 2015-04-05 | 2015-04-06 01:49:30+0200 |     34.0 |     0 |              6.0 |          4.48 |           3.39
      G | 2015-04-05 | 2015-04-06 01:49:19+0200 |     34.0 |     0 |              6.0 |          4.68 |           3.39
      G | 2015-04-05 | 2015-04-06 01:49:09+0200 |     34.0 |     0 |              6.0 |          4.68 |           3.29
      G | 2015-04-05 | 2015-04-06 01:48:59+0200 |     34.0 |     0 |              6.0 |          4.48 |           3.58
      G | 2015-04-05 | 2015-04-06 01:48:48+0200 |     34.0 |     0 |              6.0 |          4.58 |           3.39
      G | 2015-04-05 | 2015-04-06 01:48:38+0200 |     34.0 |     0 |              6.0 |          4.58 |           3.29
      G | 2015-04-05 | 2015-04-06 01:48:28+0200 |     34.0 |     0 |              6.0 |          4.48 |           3.58
      G | 2015-04-05 | 2015-04-06 01:48:17+0200 |     34.0 |     0 |              6.0 |          4.48 |           3.58
      G | 2015-04-05 | 2015-04-06 01:48:07+0200 |     34.0 |     0 |              6.0 |          4.48 |           3.58
      G | 2015-04-05 | 2015-04-06 01:47:57+0200 |     34.0 |     0 |              6.0 |          4.68 |           3.39
      G | 2015-04-05 | 2015-04-06 01:47:46+0200 |     34.0 |     0 |              6.0 |          4.58 |           3.88
      G | 2015-04-05 | 2015-04-06 01:47:36+0200 |     34.0 |     0 |              6.0 |          4.48 |           3.68
      G | 2015-04-05 | 2015-04-06 01:47:26+0200 |     34.0 |     0 |              6.0 |          4.48 |           3.68
      G | 2015-04-05 | 2015-04-06 01:47:16+0200 |     34.0 |     0 |              6.0 |          4.58 |           3.68
      G | 2015-04-05 | 2015-04-06 01:47:05+0200 |     34.0 |     0 |              6.0 |          4.38 |           3.58
      G | 2015-04-05 | 2015-04-06 01:46:55+0200 |     34.0 |     0 |              6.0 |          4.38 |           3.68
      G | 2015-04-05 | 2015-04-06 01:46:45+0200 |     34.0 |     0 |              6.0 |          4.38 |           3.29
      G | 2015-04-05 | 2015-04-06 01:46:34+0200 |     34.0 |     0 |              6.0 |          4.38 |           3.29
      G | 2015-04-05 | 2015-04-06 01:46:24+0200 |     34.0 |     0 |              6.0 |          4.48 |           3.29
      G | 2015-04-05 | 2015-04-06 01:46:14+0200 |     34.0 |     0 |              6.0 |          4.58 |           3.48
      G | 2015-04-05 | 2015-04-06 01:46:03+0200 |     34.0 |     0 |              6.0 |          4.48 |           3.48
      G | 2015-04-05 | 2015-04-06 01:45:53+0200 |     34.0 |     0 |              6.0 |          4.68 |           3.09
      G | 2015-04-05 | 2015-04-06 01:45:43+0200 |     34.0 |     0 |              6.0 |          4.48 |           3.39
      G | 2015-04-05 | 2015-04-06 01:45:32+0200 |     34.0 |     0 |              6.0 |          4.58 |           3.48
      G | 2015-04-05 | 2015-04-06 01:45:22+0200 |     34.0 |     0 |              6.0 |          4.78 |           3.48
      G | 2015-04-05 | 2015-04-06 01:45:12+0200 |     34.0 |     0 |              6.0 |          4.48 |           3.39
      G | 2015-04-05 | 2015-04-06 01:45:01+0200 |     34.0 |     0 |              6.0 |          4.68 |           3.48
      G | 2015-04-05 | 2015-04-06 01:44:51+0200 |     34.0 |     0 |              6.0 |          4.87 |           3.68
      G | 2015-04-05 | 2015-04-06 01:44:41+0200 |     34.0 |     0 |              6.0 |          4.58 |           3.88
      G | 2015-04-05 | 2015-04-06 01:44:31+0200 |     34.0 |     0 |              6.0 |          4.68 |           3.68
      G | 2015-04-05 | 2015-04-06 01:44:20+0200 |     34.0 |     0 |              6.0 |          4.87 |           3.48
      G | 2015-04-05 | 2015-04-06 01:44:10+0200 |     34.0 |     0 |              6.0 |          4.78 |           3.68
      G | 2015-04-05 | 2015-04-06 01:44:00+0200 |     34.0 |     0 |              6.0 |          4.68 |           3.78
      G | 2015-04-05 | 2015-04-06 01:43:49+0200 |     34.0 |     0 |              6.0 |          4.48 |           3.78
      G | 2015-04-05 | 2015-04-06 01:43:39+0200 |     34.0 |     0 |              6.0 |          4.87 |           3.68
      G | 2015-04-05 | 2015-04-06 01:43:29+0200 |     34.0 |     0 |              6.0 |          4.48 |           3.78
      G | 2015-04-05 | 2015-04-06 01:43:18+0200 |     34.0 |     0 |              6.0 |          4.68 |           3.58
      G | 2015-04-05 | 2015-04-06 01:43:08+0200 |     34.0 |     0 |              6.0 |          4.68 |           3.58
      G | 2015-04-05 | 2015-04-06 01:42:58+0200 |     34.0 |     0 |              6.0 |          4.78 |           3.29
      G | 2015-04-05 | 2015-04-06 01:42:47+0200 |     34.0 |     0 |              6.0 |          4.68 |           3.58
      G | 2015-04-05 | 2015-04-06 01:42:37+0200 |     34.0 |     0 |              6.0 |          4.78 |           3.68
      G | 2015-04-05 | 2015-04-06 01:42:27+0200 |     34.0 |     0 |              6.0 |          4.78 |           3.68
      G | 2015-04-05 | 2015-04-06 01:42:16+0200 |     34.0 |     0 |              6.0 |          4.78 |           3.78
      G | 2015-04-05 | 2015-04-06 01:42:06+0200 |     34.0 |     0 |              6.0 |          4.58 |           3.98
      G | 2015-04-05 | 2015-04-06 01:41:56+0200 |     34.0 |     0 |              6.0 |          4.48 |           3.98
      G | 2015-04-05 | 2015-04-06 01:41:46+0200 |     34.0 |     0 |              6.0 |          4.78 |           3.88
      G | 2015-04-05 | 2015-04-06 01:41:35+0200 |     34.0 |     0 |              6.0 |          4.58 |           3.88
      G | 2015-04-05 | 2015-04-06 01:41:25+0200 |     34.0 |     0 |              6.0 |          4.68 |           3.78
      G | 2015-04-05 | 2015-04-06 01:41:14+0200 |     34.0 |     0 |              6.0 |          4.68 |           3.88
      G | 2015-04-05 | 2015-04-06 01:41:04+0200 |     34.0 |     0 |              6.0 |          4.87 |           3.88
      G | 2015-04-05 | 2015-04-06 01:40:54+0200 |     34.0 |     0 |              6.0 |          4.48 |           4.17
      G | 2015-04-05 | 2015-04-06 01:40:44+0200 |     34.0 |     0 |              6.0 |          4.58 |           3.98
      G | 2015-04-05 | 2015-04-06 01:40:33+0200 |     34.0 |     0 |              6.0 |          4.58 |           3.98
      G | 2015-04-05 | 2015-04-06 01:40:23+0200 |     34.0 |     0 |              6.0 |          4.68 |           4.07
      G | 2015-04-05 | 2015-04-06 01:40:13+0200 |     34.0 |     0 |              6.0 |          4.87 |           3.88
      G | 2015-04-05 | 2015-04-06 01:40:02+0200 |     34.0 |     0 |              6.0 |          4.87 |           3.88
      G | 2015-04-05 | 2015-04-06 01:39:52+0200 |     34.0 |     0 |              6.0 |          4.78 |           3.68
      G | 2015-04-05 | 2015-04-06 01:39:42+0200 |     33.0 |     0 |              6.0 |          4.78 |           3.68
      G | 2015-04-05 | 2015-04-06 01:39:31+0200 |     34.0 |     0 |              6.0 |          4.68 |           3.98
      G | 2015-04-05 | 2015-04-06 01:39:21+0200 |     34.0 |     0 |              6.0 |          4.68 |           3.78
      G | 2015-04-05 | 2015-04-06 01:39:11+0200 |     34.0 |     0 |              6.0 |          4.78 |           3.78
      G | 2015-04-05 | 2015-04-06 01:39:00+0200 |     34.0 |     0 |              6.0 |          4.87 |           3.78
      G | 2015-04-05 | 2015-04-06 01:38:50+0200 |     33.0 |     0 |              6.0 |          4.68 |           3.78
      G | 2015-04-05 | 2015-04-06 01:38:40+0200 |     34.0 |     0 |              6.0 |          4.78 |           3.78
      G | 2015-04-05 | 2015-04-06 01:38:29+0200 |     34.0 |     0 |              6.0 |          4.78 |           3.68
      G | 2015-04-05 | 2015-04-06 01:38:19+0200 |     34.0 |     0 |              6.0 |          4.58 |           3.58
      G | 2015-04-05 | 2015-04-06 01:38:09+0200 |     34.0 |     0 |              6.0 |          4.78 |           3.68
      G | 2015-04-05 | 2015-04-06 01:37:58+0200 |     34.0 |     0 |              6.0 |          4.78 |           3.98
      G | 2015-04-05 | 2015-04-06 01:37:48+0200 |     34.0 |     0 |              6.0 |          4.78 |           3.68
      G | 2015-04-05 | 2015-04-06 01:37:38+0200 |     34.0 |     0 |              6.0 |          4.78 |           3.68
      G | 2015-04-05 | 2015-04-06 01:37:28+0200 |     33.0 |     0 |              6.0 |          4.78 |           3.88
      G | 2015-04-05 | 2015-04-06 01:37:17+0200 |     33.0 |     0 |              6.0 |          4.68 |           3.78
      G | 2015-04-05 | 2015-04-06 01:37:07+0200 |     34.0 |     0 |              6.0 |          4.68 |           3.78
      G | 2015-04-05 | 2015-04-06 01:36:57+0200 |     33.0 |     0 |              6.0 |          4.87 |           3.58
      G | 2015-04-05 | 2015-04-06 01:36:46+0200 |     33.0 |     0 |              6.0 |          4.58 |           3.78
      G | 2015-04-05 | 2015-04-06 01:36:36+0200 |     34.0 |     0 |              6.0 |          4.78 |           3.78
      G | 2015-04-05 | 2015-04-06 01:36:26+0200 |     33.0 |     0 |              6.0 |          4.87 |           3.48
      G | 2015-04-05 | 2015-04-06 01:36:15+0200 |     33.0 |     0 |              6.0 |          4.78 |           3.88
      G | 2015-04-05 | 2015-04-06 01:36:05+0200 |     34.0 |     0 |              6.0 |          4.78 |           4.07
      G | 2015-04-05 | 2015-04-06 01:35:55+0200 |     34.0 |     0 |              6.0 |          5.07 |           3.98
      G | 2015-04-05 | 2015-04-06 01:35:44+0200 |     33.0 |     0 |              6.0 |          4.87 |           3.88
      G | 2015-04-05 | 2015-04-06 01:35:34+0200 |     33.0 |     0 |              6.0 |          4.78 |           3.88
      G | 2015-04-05 | 2015-04-06 01:35:24+0200 |     33.0 |     0 |              6.0 |          4.87 |           3.78
      G | 2015-04-05 | 2015-04-06 01:35:13+0200 |     33.0 |     0 |              6.0 |          4.78 |           3.88
      G | 2015-04-05 | 2015-04-06 01:34:53+0200 |     33.0 |     0 |              6.0 |          5.07 |           3.48
      G | 2015-04-05 | 2015-04-06 01:34:42+0200 |     33.0 |     0 |              6.0 |          4.97 |           3.29
      G | 2015-04-05 | 2015-04-06 01:34:32+0200 |     33.0 |     0 |              6.0 |          4.78 |           3.68
      G | 2015-04-05 | 2015-04-06 01:34:22+0200 |     33.0 |     0 |              6.0 |          4.68 |           4.07
      G | 2015-04-05 | 2015-04-06 01:34:12+0200 |     33.0 |     0 |              6.0 |          4.87 |           3.78
      G | 2015-04-05 | 2015-04-06 01:34:01+0200 |     33.0 |     0 |              6.0 |          4.68 |           4.07
      G | 2015-04-05 | 2015-04-06 01:33:51+0200 |     33.0 |     0 |              6.0 |          4.58 |           4.07
      G | 2015-04-05 | 2015-04-06 01:33:41+0200 |     33.0 |     0 |              6.0 |          4.87 |           3.68
      G | 2015-04-05 | 2015-04-06 01:33:30+0200 |     33.0 |     0 |              6.0 |          4.87 |           3.88
      G | 2015-04-05 | 2015-04-06 01:33:20+0200 |     33.0 |     0 |              6.0 |          4.97 |           3.78
      G | 2015-04-05 | 2015-04-06 01:33:10+0200 |     33.0 |     0 |              6.0 |          4.78 |           3.98
      G | 2015-04-05 | 2015-04-06 01:32:59+0200 |     33.0 |     0 |              6.0 |          4.78 |           3.68
      G | 2015-04-05 | 2015-04-06 01:32:49+0200 |     33.0 |     0 |              6.0 |          4.87 |           3.88
      G | 2015-04-05 | 2015-04-06 01:32:39+0200 |     33.0 |     0 |              6.0 |          4.68 |           4.17
      G | 2015-04-05 | 2015-04-06 01:32:28+0200 |     33.0 |     0 |              6.0 |          4.97 |           3.88
      G | 2015-04-05 | 2015-04-06 01:32:18+0200 |     33.0 |     0 |              6.0 |          5.07 |           4.07
      G | 2015-04-05 | 2015-04-06 01:32:08+0200 |     33.0 |     0 |              6.0 |          4.78 |           4.27
      G | 2015-04-05 | 2015-04-06 01:31:57+0200 |     33.0 |     0 |              6.0 |          4.78 |           4.07
      G | 2015-04-05 | 2015-04-06 01:31:47+0200 |     33.0 |     0 |              6.0 |          4.68 |           4.17
      G | 2015-04-05 | 2015-04-06 01:31:37+0200 |     33.0 |     0 |              6.0 |          4.87 |           4.36
      G | 2015-04-05 | 2015-04-06 01:31:26+0200 |     33.0 |     0 |              6.0 |          4.87 |           4.07
      G | 2015-04-05 | 2015-04-06 01:31:16+0200 |     33.0 |     0 |              6.0 |          4.87 |           4.17
      G | 2015-04-05 | 2015-04-06 01:31:06+0200 |     33.0 |     0 |              6.0 |          4.78 |           4.07
      G | 2015-04-05 | 2015-04-06 01:30:56+0200 |     33.0 |     0 |              6.0 |          4.68 |           4.17
      G | 2015-04-05 | 2015-04-06 01:30:45+0200 |     33.0 |     0 |              6.0 |          4.78 |           4.17
      G | 2015-04-05 | 2015-04-06 01:30:35+0200 |     33.0 |     0 |              6.0 |          4.87 |           3.88
      G | 2015-04-05 | 2015-04-06 01:30:25+0200 |     33.0 |     0 |              6.0 |          4.87 |           4.17
      G | 2015-04-05 | 2015-04-06 01:30:14+0200 |     33.0 |     0 |              6.0 |          4.87 |           3.98
      G | 2015-04-05 | 2015-04-06 01:30:04+0200 |     33.0 |     0 |              6.0 |          4.87 |           4.07
      G | 2015-04-05 | 2015-04-06 01:29:54+0200 |     33.0 |     0 |              6.0 |          4.58 |           4.36
      G | 2015-04-05 | 2015-04-06 01:29:43+0200 |     33.0 |     0 |              6.0 |          4.68 |           4.17
      G | 2015-04-05 | 2015-04-06 01:29:33+0200 |     34.0 |     0 |              6.0 |          4.68 |           4.36
      G | 2015-04-05 | 2015-04-06 01:29:23+0200 |     33.0 |     0 |              6.0 |          4.68 |           4.17
      G | 2015-04-05 | 2015-04-06 01:29:12+0200 |     33.0 |     0 |              6.0 |          4.87 |           4.07
      G | 2015-04-05 | 2015-04-06 01:29:02+0200 |     33.0 |     0 |              6.0 |          4.68 |           4.27
      G | 2015-04-05 | 2015-04-06 01:28:52+0200 |     33.0 |     0 |              6.0 |          4.78 |           4.07
      G | 2015-04-05 | 2015-04-06 01:28:41+0200 |     33.0 |     0 |              6.0 |          4.68 |           4.36
      G | 2015-04-05 | 2015-04-06 01:28:31+0200 |     33.0 |     0 |              6.0 |          4.78 |           4.07
      G | 2015-04-05 | 2015-04-06 01:28:21+0200 |     33.0 |     0 |              6.0 |          4.78 |           4.17
      G | 2015-04-05 | 2015-04-06 01:28:11+0200 |     33.0 |     0 |              6.0 |          4.68 |           4.27
      G | 2015-04-05 | 2015-04-06 01:28:00+0200 |     33.0 |     0 |              6.0 |          4.97 |           4.07
      G | 2015-04-05 | 2015-04-06 01:27:50+0200 |     33.0 |     0 |              6.0 |          4.97 |           3.98
      G | 2015-04-05 | 2015-04-06 01:27:40+0200 |     33.0 |     0 |              6.0 |          4.87 |           4.17
      G | 2015-04-05 | 2015-04-06 01:27:29+0200 |     33.0 |     0 |              6.0 |          4.87 |           4.07
      G | 2015-04-05 | 2015-04-06 01:27:09+0200 |     33.0 |     0 |              6.0 |          5.07 |           4.27
      G | 2015-04-05 | 2015-04-06 01:26:58+0200 |     33.0 |     0 |              6.0 |          4.68 |           4.36
      G | 2015-04-05 | 2015-04-06 01:26:48+0200 |     33.0 |     0 |              6.0 |          4.68 |           4.36
      G | 2015-04-05 | 2015-04-06 01:26:38+0200 |     33.0 |     0 |              6.0 |          4.97 |           4.07
      G | 2015-04-05 | 2015-04-06 01:26:27+0200 |     33.0 |     0 |              6.0 |          5.07 |           3.98
      G | 2015-04-05 | 2015-04-06 01:26:17+0200 |     33.0 |     0 |              6.0 |          4.87 |           4.17
      G | 2015-04-05 | 2015-04-06 01:26:07+0200 |     33.0 |     0 |              6.0 |          4.87 |           3.98
      G | 2015-04-05 | 2015-04-06 01:25:56+0200 |     33.0 |     0 |              6.0 |          4.97 |           4.27
      G | 2015-04-05 | 2015-04-06 01:25:46+0200 |     33.0 |     0 |              6.0 |          5.07 |           4.07
      G | 2015-04-05 | 2015-04-06 01:25:36+0200 |     33.0 |     0 |              6.0 |          4.97 |           3.88
      G | 2015-04-05 | 2015-04-06 01:25:25+0200 |     33.0 |     0 |              6.0 |          4.87 |           3.98
      G | 2015-04-05 | 2015-04-06 01:25:15+0200 |     33.0 |     0 |              6.0 |          4.87 |           4.07
      G | 2015-04-05 | 2015-04-06 01:25:05+0200 |     33.0 |     0 |              6.0 |          4.87 |           4.17
      G | 2015-04-05 | 2015-04-06 01:24:54+0200 |     33.0 |     0 |              6.0 |          4.87 |           4.17
      G | 2015-04-05 | 2015-04-06 01:24:44+0200 |     33.0 |     0 |              6.0 |          4.97 |           3.88
      G | 2015-04-05 | 2015-04-06 01:24:34+0200 |     33.0 |     0 |              6.0 |          4.97 |           4.17
      G | 2015-04-05 | 2015-04-06 01:24:24+0200 |     33.0 |     0 |              6.0 |          4.97 |           4.07
      G | 2015-04-05 | 2015-04-06 01:24:13+0200 |     33.0 |     0 |              6.0 |          4.87 |           4.17
      G | 2015-04-05 | 2015-04-06 01:24:03+0200 |     33.0 |     0 |              6.0 |          4.78 |           4.27
      G | 2015-04-05 | 2015-04-06 01:23:53+0200 |     33.0 |     0 |              6.0 |          4.68 |           4.36
      G | 2015-04-05 | 2015-04-06 01:23:42+0200 |     33.0 |     0 |              6.0 |          4.97 |           4.27
      G | 2015-04-05 | 2015-04-06 01:23:32+0200 |     33.0 |     0 |              6.0 |          4.87 |           4.27
      G | 2015-04-05 | 2015-04-06 01:23:22+0200 |     33.0 |     0 |              6.0 |          5.07 |           4.17
      G | 2015-04-05 | 2015-04-06 01:23:11+0200 |     33.0 |     0 |              6.0 |          4.97 |           4.27
      G | 2015-04-05 | 2015-04-06 01:23:01+0200 |     33.0 |     0 |              6.0 |          4.97 |           4.07
      G | 2015-04-05 | 2015-04-06 01:22:51+0200 |     33.0 |     0 |              6.0 |          4.78 |           4.36
      G | 2015-04-05 | 2015-04-06 01:22:41+0200 |     33.0 |     0 |              6.0 |          5.16 |           4.07
      G | 2015-04-05 | 2015-04-06 01:22:30+0200 |     33.0 |     0 |              6.0 |          4.87 |           4.36
      G | 2015-04-05 | 2015-04-06 01:22:20+0200 |     33.0 |     0 |              6.0 |          4.97 |           4.07
      G | 2015-04-05 | 2015-04-06 01:22:10+0200 |     33.0 |     0 |              6.0 |          5.16 |           3.98
      G | 2015-04-05 | 2015-04-06 01:21:59+0200 |     33.0 |     0 |              7.0 |          4.87 |           4.17
      G | 2015-04-05 | 2015-04-06 01:21:49+0200 |     33.0 |     0 |              6.0 |          4.87 |           4.27
      G | 2015-04-05 | 2015-04-06 01:21:39+0200 |     33.0 |     0 |              7.0 |          4.97 |           4.17
      G | 2015-04-05 | 2015-04-06 01:21:28+0200 |     33.0 |     0 |              6.0 |          5.16 |           3.88
      G | 2015-04-05 | 2015-04-06 01:21:18+0200 |     33.0 |     0 |              6.0 |          5.16 |           3.88
      G | 2015-04-05 | 2015-04-06 01:21:08+0200 |     33.0 |     0 |              6.0 |          4.87 |           4.17
      G | 2015-04-05 | 2015-04-06 01:20:57+0200 |     33.0 |     0 |              6.0 |          4.78 |           4.36
      G | 2015-04-05 | 2015-04-06 01:20:47+0200 |     33.0 |     0 |              6.0 |          4.97 |           4.07
      G | 2015-04-05 | 2015-04-06 01:20:37+0200 |     33.0 |     0 |              7.0 |          4.97 |           4.27
      G | 2015-04-05 | 2015-04-06 01:20:27+0200 |     33.0 |     0 |              6.0 |          4.87 |           4.27
      G | 2015-04-05 | 2015-04-06 01:20:16+0200 |     33.0 |     0 |              7.0 |          4.87 |           4.36
      G | 2015-04-05 | 2015-04-06 01:20:06+0200 |     33.0 |     0 |              6.0 |          4.78 |           4.36
      G | 2015-04-05 | 2015-04-06 01:19:56+0200 |     33.0 |     0 |              7.0 |          4.97 |           4.27
      G | 2015-04-05 | 2015-04-06 01:19:45+0200 |     33.0 |     0 |              6.0 |          5.16 |           3.98
      G | 2015-04-05 | 2015-04-06 01:19:35+0200 |     33.0 |     0 |              6.0 |          4.97 |           4.07
      G | 2015-04-05 | 2015-04-06 01:19:25+0200 |     33.0 |     0 |              6.0 |          4.97 |           4.27
      G | 2015-04-05 | 2015-04-06 01:19:14+0200 |     33.0 |     0 |              6.0 |          5.07 |           4.17
      G | 2015-04-05 | 2015-04-06 01:19:04+0200 |     33.0 |     0 |              7.0 |          4.78 |           4.36
      G | 2015-04-05 | 2015-04-06 01:18:54+0200 |     33.0 |     0 |              7.0 |          5.07 |           4.27
      G | 2015-04-05 | 2015-04-06 01:18:43+0200 |     33.0 |     0 |              7.0 |          4.97 |           4.07
      G | 2015-04-05 | 2015-04-06 01:18:33+0200 |     33.0 |     0 |              7.0 |          4.97 |           4.07
      G | 2015-04-05 | 2015-04-06 01:18:13+0200 |     33.0 |     0 |              7.0 |          5.07 |           4.36
      G | 2015-04-05 | 2015-04-06 01:18:02+0200 |     33.0 |     0 |              7.0 |          4.78 |           4.36
      G | 2015-04-05 | 2015-04-06 01:17:52+0200 |     33.0 |     0 |              7.0 |          5.07 |           4.36
      G | 2015-04-05 | 2015-04-06 01:17:31+0200 |     33.0 |     0 |              7.0 |          4.78 |           4.36
