
 source | day        | time                     | humidity | light | temperaturecheck | temperaturein | temperatureout
--------+------------+--------------------------+----------+-------+------------------+---------------+----------------
      G | 2015-04-10 | 2015-04-11 01:59:49+0200 |     44.0 |     0 |             13.0 |          11.5 |          10.16
      G | 2015-04-10 | 2015-04-11 01:59:39+0200 |     44.0 |     0 |             13.0 |         11.68 |          10.16
      G | 2015-04-10 | 2015-04-11 01:59:29+0200 |     44.0 |     0 |             13.0 |         11.86 |          10.16
      G | 2015-04-10 | 2015-04-11 01:59:18+0200 |     44.0 |     0 |             13.0 |         12.04 |          10.16
      G | 2015-04-10 | 2015-04-11 01:59:08+0200 |     44.0 |     0 |             13.0 |         11.86 |           9.98
      G | 2015-04-10 | 2015-04-11 01:58:58+0200 |     44.0 |     0 |             13.0 |         11.86 |          10.16
      G | 2015-04-10 | 2015-04-11 01:58:48+0200 |     44.0 |     0 |             13.0 |         11.86 |          10.07
      G | 2015-04-10 | 2015-04-11 01:58:37+0200 |     44.0 |     0 |             13.0 |         11.86 |          10.07
      G | 2015-04-10 | 2015-04-11 01:58:27+0200 |     44.0 |     0 |             13.0 |         11.77 |          10.07
      G | 2015-04-10 | 2015-04-11 01:58:17+0200 |     44.0 |     0 |             13.0 |         11.86 |          10.25
      G | 2015-04-10 | 2015-04-11 01:58:06+0200 |     44.0 |     0 |             13.0 |         11.77 |          10.43
      G | 2015-04-10 | 2015-04-11 01:57:56+0200 |     44.0 |     0 |             13.0 |         11.86 |          10.43
      G | 2015-04-10 | 2015-04-11 01:57:46+0200 |     44.0 |     0 |             13.0 |         11.95 |          10.43
      G | 2015-04-10 | 2015-04-11 01:57:36+0200 |     44.0 |     0 |             13.0 |         11.95 |          10.43
      G | 2015-04-10 | 2015-04-11 01:57:25+0200 |     44.0 |     0 |             13.0 |         11.95 |          10.43
      G | 2015-04-10 | 2015-04-11 01:57:15+0200 |     44.0 |     0 |             13.0 |         11.86 |          10.34
      G | 2015-04-10 | 2015-04-11 01:57:05+0200 |     44.0 |     0 |             13.0 |         12.04 |          10.34
      G | 2015-04-10 | 2015-04-11 01:56:54+0200 |     44.0 |     0 |             13.0 |         11.95 |          10.43
      G | 2015-04-10 | 2015-04-11 01:56:44+0200 |     44.0 |     0 |             13.0 |         11.86 |          10.34
      G | 2015-04-10 | 2015-04-11 01:56:34+0200 |     44.0 |     0 |             13.0 |         11.86 |          10.25
      G | 2015-04-10 | 2015-04-11 01:56:13+0200 |     44.0 |     0 |             13.0 |         11.95 |          10.43
      G | 2015-04-10 | 2015-04-11 01:56:03+0200 |     44.0 |     0 |             13.0 |         11.86 |          10.52
      G | 2015-04-10 | 2015-04-11 01:55:52+0200 |     44.0 |     0 |             13.0 |         11.77 |          10.34
      G | 2015-04-10 | 2015-04-11 01:55:42+0200 |     44.0 |     0 |             13.0 |         11.86 |          10.52
      G | 2015-04-10 | 2015-04-11 01:55:32+0200 |     44.0 |     0 |             13.0 |         11.68 |          10.52
      G | 2015-04-10 | 2015-04-11 01:55:22+0200 |     44.0 |     0 |             13.0 |         11.59 |          10.52
      G | 2015-04-10 | 2015-04-11 01:55:11+0200 |     44.0 |     0 |             13.0 |         11.77 |          10.52
      G | 2015-04-10 | 2015-04-11 01:55:01+0200 |     45.0 |     0 |             13.0 |         11.95 |          10.52
      G | 2015-04-10 | 2015-04-11 01:54:51+0200 |     45.0 |     0 |             13.0 |         11.86 |          10.52
      G | 2015-04-10 | 2015-04-11 01:54:40+0200 |     45.0 |     0 |             13.0 |         11.95 |          10.43
      G | 2015-04-10 | 2015-04-11 01:54:30+0200 |     45.0 |     0 |             13.0 |         12.04 |          10.52
      G | 2015-04-10 | 2015-04-11 01:54:20+0200 |     45.0 |     0 |             13.0 |         11.86 |          10.52
      G | 2015-04-10 | 2015-04-11 01:54:10+0200 |     45.0 |     0 |             13.0 |         11.86 |          10.43
      G | 2015-04-10 | 2015-04-11 01:53:59+0200 |     45.0 |     0 |             13.0 |         11.86 |          10.43
      G | 2015-04-10 | 2015-04-11 01:53:49+0200 |     45.0 |     0 |             13.0 |         11.77 |          10.34
      G | 2015-04-10 | 2015-04-11 01:53:39+0200 |     44.0 |     0 |             13.0 |         11.86 |          10.34
      G | 2015-04-10 | 2015-04-11 01:53:28+0200 |     44.0 |     0 |             13.0 |         11.86 |          10.34
      G | 2015-04-10 | 2015-04-11 01:53:18+0200 |     44.0 |     0 |             13.0 |         11.77 |          10.43
      G | 2015-04-10 | 2015-04-11 01:53:08+0200 |     44.0 |     0 |             13.0 |         11.77 |          10.25
      G | 2015-04-10 | 2015-04-11 01:52:58+0200 |     44.0 |     0 |             13.0 |         11.59 |          10.07
      G | 2015-04-10 | 2015-04-11 01:52:47+0200 |     44.0 |     0 |             13.0 |         11.68 |          10.34
      G | 2015-04-10 | 2015-04-11 01:52:37+0200 |     44.0 |     0 |             13.0 |         11.41 |          10.25
      G | 2015-04-10 | 2015-04-11 01:52:27+0200 |     44.0 |     0 |             13.0 |         11.41 |          10.25
      G | 2015-04-10 | 2015-04-11 01:52:16+0200 |     44.0 |     0 |             13.0 |         11.23 |          10.25
      G | 2015-04-10 | 2015-04-11 01:52:06+0200 |     44.0 |     0 |             13.0 |         11.32 |          10.34
      G | 2015-04-10 | 2015-04-11 01:51:56+0200 |     44.0 |     0 |             13.0 |         11.14 |          10.34
      G | 2015-04-10 | 2015-04-11 01:51:46+0200 |     44.0 |     0 |             13.0 |         11.32 |          10.52
      G | 2015-04-10 | 2015-04-11 01:51:35+0200 |     44.0 |     0 |             13.0 |         11.32 |          10.52
      G | 2015-04-10 | 2015-04-11 01:51:25+0200 |     44.0 |     0 |             13.0 |         11.41 |          10.52
      G | 2015-04-10 | 2015-04-11 01:51:15+0200 |     44.0 |     0 |             13.0 |         11.41 |          10.61
      G | 2015-04-10 | 2015-04-11 01:51:04+0200 |     44.0 |     0 |             13.0 |         11.41 |          10.61
