
 source | day        | time                     | humidity | light | temperaturecheck | temperaturein | temperatureout
--------+------------+--------------------------+----------+-------+------------------+---------------+----------------
      G | 2015-04-25 | 2015-04-26 01:39:09+0200 |     28.0 |     0 |             17.0 |         16.65 |          14.89
      G | 2015-04-25 | 2015-04-26 01:38:58+0200 |     28.0 |     0 |             17.0 |         16.65 |          14.89
      G | 2015-04-25 | 2015-04-26 01:38:48+0200 |     28.0 |     0 |             17.0 |         16.65 |          14.89
      G | 2015-04-25 | 2015-04-26 01:38:37+0200 |     28.0 |     0 |             17.0 |         16.74 |          14.89
      G | 2015-04-25 | 2015-04-26 01:38:27+0200 |     28.0 |     0 |             17.0 |         16.74 |           14.8
      G | 2015-04-25 | 2015-04-26 01:38:17+0200 |     28.0 |     0 |             17.0 |         16.74 |           14.8
      G | 2015-04-25 | 2015-04-26 01:38:06+0200 |     28.0 |     0 |             17.0 |         16.65 |          14.89
      G | 2015-04-25 | 2015-04-26 01:37:56+0200 |     28.0 |     0 |             17.0 |         16.74 |           14.8
      G | 2015-04-25 | 2015-04-26 01:37:46+0200 |     28.0 |     0 |             17.0 |         16.65 |           14.8
      G | 2015-04-25 | 2015-04-26 01:37:35+0200 |     28.0 |     0 |             17.0 |         16.65 |           14.8
      G | 2015-04-25 | 2015-04-26 01:37:25+0200 |     28.0 |     0 |             17.0 |         16.65 |          14.97
      G | 2015-04-25 | 2015-04-26 01:37:15+0200 |     28.0 |     0 |             17.0 |         16.74 |          14.97
      G | 2015-04-25 | 2015-04-26 01:37:04+0200 |     28.0 |     0 |             18.0 |         16.74 |          14.89
      G | 2015-04-25 | 2015-04-26 01:36:54+0200 |     28.0 |     0 |             17.0 |         16.74 |          14.89
      G | 2015-04-25 | 2015-04-26 01:36:44+0200 |     28.0 |     0 |             17.0 |         16.74 |          14.89
      G | 2015-04-25 | 2015-04-26 01:36:33+0200 |     28.0 |     0 |             17.0 |         16.65 |          14.97
      G | 2015-04-25 | 2015-04-26 01:36:23+0200 |     28.0 |     0 |             17.0 |         16.65 |          14.97
      G | 2015-04-25 | 2015-04-26 01:36:13+0200 |     28.0 |     0 |             17.0 |         16.65 |          14.97
      G | 2015-04-25 | 2015-04-26 01:36:02+0200 |     28.0 |     0 |             18.0 |         16.65 |          14.89
      G | 2015-04-25 | 2015-04-26 01:35:52+0200 |     28.0 |     0 |             18.0 |         16.56 |          14.97
      G | 2015-04-25 | 2015-04-26 01:35:41+0200 |     28.0 |     0 |             18.0 |         16.56 |          14.89
      G | 2015-04-25 | 2015-04-26 01:35:31+0200 |     28.0 |     0 |             18.0 |         16.56 |          14.89
      G | 2015-04-25 | 2015-04-26 01:35:21+0200 |     28.0 |     0 |             18.0 |         16.56 |          14.89
      G | 2015-04-25 | 2015-04-26 01:35:10+0200 |     27.0 |     0 |             18.0 |         16.56 |          14.89
      G | 2015-04-25 | 2015-04-26 01:35:00+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.89
      G | 2015-04-25 | 2015-04-26 01:34:50+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.89
      G | 2015-04-25 | 2015-04-26 01:34:39+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.89
      G | 2015-04-25 | 2015-04-26 01:34:29+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.89
      G | 2015-04-25 | 2015-04-26 01:34:19+0200 |     27.0 |     0 |             18.0 |         16.65 |           14.8
      G | 2015-04-25 | 2015-04-26 01:34:08+0200 |     27.0 |     0 |             18.0 |         16.65 |           14.8
      G | 2015-04-25 | 2015-04-26 01:33:58+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.89
      G | 2015-04-25 | 2015-04-26 01:33:48+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.89
      G | 2015-04-25 | 2015-04-26 01:33:37+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.97
      G | 2015-04-25 | 2015-04-26 01:33:27+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.97
      G | 2015-04-25 | 2015-04-26 01:33:16+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.89
      G | 2015-04-25 | 2015-04-26 01:33:06+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.89
      G | 2015-04-25 | 2015-04-26 01:32:56+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.97
      G | 2015-04-25 | 2015-04-26 01:32:45+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.97
      G | 2015-04-25 | 2015-04-26 01:32:35+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.97
      G | 2015-04-25 | 2015-04-26 01:32:25+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.97
      G | 2015-04-25 | 2015-04-26 01:32:14+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.89
      G | 2015-04-25 | 2015-04-26 01:32:04+0200 |     27.0 |     0 |             18.0 |         16.56 |          14.89
      G | 2015-04-25 | 2015-04-26 01:31:54+0200 |     27.0 |     0 |             18.0 |         16.56 |          14.97
      G | 2015-04-25 | 2015-04-26 01:31:43+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.89
      G | 2015-04-25 | 2015-04-26 01:31:33+0200 |     27.0 |     0 |             18.0 |         16.56 |          14.89
      G | 2015-04-25 | 2015-04-26 01:31:23+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.89
      G | 2015-04-25 | 2015-04-26 01:31:12+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.89
      G | 2015-04-25 | 2015-04-26 01:31:02+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.89
      G | 2015-04-25 | 2015-04-26 01:30:51+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.89
      G | 2015-04-25 | 2015-04-26 01:30:41+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.89
      G | 2015-04-25 | 2015-04-26 01:30:31+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.97
      G | 2015-04-25 | 2015-04-26 01:30:20+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.89
      G | 2015-04-25 | 2015-04-26 01:30:10+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.89
      G | 2015-04-25 | 2015-04-26 01:30:00+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.89
      G | 2015-04-25 | 2015-04-26 01:29:49+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.97
      G | 2015-04-25 | 2015-04-26 01:29:39+0200 |     27.0 |     0 |             18.0 |         16.56 |          14.97
      G | 2015-04-25 | 2015-04-26 01:29:29+0200 |     27.0 |     0 |             18.0 |         16.56 |          14.97
      G | 2015-04-25 | 2015-04-26 01:29:18+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.97
      G | 2015-04-25 | 2015-04-26 01:29:08+0200 |     27.0 |     0 |             18.0 |         16.56 |          14.97
      G | 2015-04-25 | 2015-04-26 01:28:58+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.97
      G | 2015-04-25 | 2015-04-26 01:28:47+0200 |     27.0 |     0 |             18.0 |         16.65 |          14.97
      G | 2015-04-25 | 2015-04-26 01:28:37+0200 |     27.0 |     0 |             18.0 |         16.56 |          14.89
      G | 2015-04-25 | 2015-04-26 01:28:27+0200 |     26.0 |     0 |             18.0 |         16.65 |          14.89
      G | 2015-04-25 | 2015-04-26 01:28:16+0200 |     26.0 |     0 |             18.0 |         16.65 |          14.97
