
 source | day        | time                     | humidity | light | temperaturecheck | temperaturein | temperatureout
--------+------------+--------------------------+----------+-------+------------------+---------------+----------------
      G | 2015-04-27 | 2015-04-28 01:59:58+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.65
      G | 2015-04-27 | 2015-04-28 01:59:48+0200 |     24.0 |     0 |             15.0 |         14.45 |          13.65
      G | 2015-04-27 | 2015-04-28 01:59:38+0200 |     24.0 |     0 |             15.0 |         14.45 |          13.65
      G | 2015-04-27 | 2015-04-28 01:59:27+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.65
      G | 2015-04-27 | 2015-04-28 01:59:17+0200 |     24.0 |     0 |             15.0 |         14.45 |          13.74
      G | 2015-04-27 | 2015-04-28 01:59:07+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.74
      G | 2015-04-27 | 2015-04-28 01:58:56+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.74
      G | 2015-04-27 | 2015-04-28 01:58:46+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.74
      G | 2015-04-27 | 2015-04-28 01:58:36+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.74
      G | 2015-04-27 | 2015-04-28 01:58:25+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.65
      G | 2015-04-27 | 2015-04-28 01:58:15+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.74
      G | 2015-04-27 | 2015-04-28 01:58:05+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.65
      G | 2015-04-27 | 2015-04-28 01:57:54+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.74
      G | 2015-04-27 | 2015-04-28 01:57:44+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.65
      G | 2015-04-27 | 2015-04-28 01:57:33+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.74
      G | 2015-04-27 | 2015-04-28 01:57:23+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.74
      G | 2015-04-27 | 2015-04-28 01:57:13+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.74
      G | 2015-04-27 | 2015-04-28 01:57:02+0200 |     24.0 |     0 |             15.0 |         14.63 |          13.74
      G | 2015-04-27 | 2015-04-28 01:56:52+0200 |     24.0 |     0 |             15.0 |         14.63 |          13.83
      G | 2015-04-27 | 2015-04-28 01:56:42+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.74
      G | 2015-04-27 | 2015-04-28 01:56:31+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.74
      G | 2015-04-27 | 2015-04-28 01:56:21+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.65
      G | 2015-04-27 | 2015-04-28 01:56:11+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.65
      G | 2015-04-27 | 2015-04-28 01:56:00+0200 |     24.0 |     0 |             15.0 |         14.63 |          13.65
      G | 2015-04-27 | 2015-04-28 01:55:50+0200 |     24.0 |     0 |             15.0 |         14.63 |          13.65
      G | 2015-04-27 | 2015-04-28 01:55:40+0200 |     24.0 |     0 |             15.0 |         14.63 |          13.65
      G | 2015-04-27 | 2015-04-28 01:55:29+0200 |     24.0 |     0 |             15.0 |         14.63 |          13.56
      G | 2015-04-27 | 2015-04-28 01:55:19+0200 |     24.0 |     0 |             15.0 |         14.63 |          13.56
      G | 2015-04-27 | 2015-04-28 01:55:09+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.65
      G | 2015-04-27 | 2015-04-28 01:54:58+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.65
      G | 2015-04-27 | 2015-04-28 01:54:48+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.56
      G | 2015-04-27 | 2015-04-28 01:54:37+0200 |     24.0 |     0 |             15.0 |         14.63 |          13.56
      G | 2015-04-27 | 2015-04-28 01:54:27+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.56
      G | 2015-04-27 | 2015-04-28 01:54:17+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.56
      G | 2015-04-27 | 2015-04-28 01:54:06+0200 |     24.0 |     0 |             15.0 |         14.63 |          13.56
      G | 2015-04-27 | 2015-04-28 01:53:56+0200 |     24.0 |     0 |             15.0 |         14.63 |          13.56
      G | 2015-04-27 | 2015-04-28 01:53:46+0200 |     24.0 |     0 |             15.0 |         14.63 |          13.56
      G | 2015-04-27 | 2015-04-28 01:53:35+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.56
      G | 2015-04-27 | 2015-04-28 01:53:25+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.56
      G | 2015-04-27 | 2015-04-28 01:53:15+0200 |     24.0 |     0 |             15.0 |         14.63 |          13.56
      G | 2015-04-27 | 2015-04-28 01:53:04+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.56
      G | 2015-04-27 | 2015-04-28 01:52:54+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.56
      G | 2015-04-27 | 2015-04-28 01:52:44+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.56
      G | 2015-04-27 | 2015-04-28 01:52:33+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.56
      G | 2015-04-27 | 2015-04-28 01:52:23+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.65
      G | 2015-04-27 | 2015-04-28 01:52:12+0200 |     24.0 |     0 |             15.0 |         14.63 |          13.56
      G | 2015-04-27 | 2015-04-28 01:52:02+0200 |     24.0 |     0 |             15.0 |         14.63 |          13.65
      G | 2015-04-27 | 2015-04-28 01:51:52+0200 |     24.0 |     0 |             15.0 |         14.63 |          13.56
      G | 2015-04-27 | 2015-04-28 01:51:41+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.47
      G | 2015-04-27 | 2015-04-28 01:51:31+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.56
      G | 2015-04-27 | 2015-04-28 01:51:21+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.65
      G | 2015-04-27 | 2015-04-28 01:51:10+0200 |     24.0 |     0 |             15.0 |         14.63 |          13.65
      G | 2015-04-27 | 2015-04-28 01:51:00+0200 |     24.0 |     0 |             15.0 |         14.63 |          13.65
      G | 2015-04-27 | 2015-04-28 01:50:50+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.65
      G | 2015-04-27 | 2015-04-28 01:50:39+0200 |     24.0 |     0 |             15.0 |         14.63 |          13.56
      G | 2015-04-27 | 2015-04-28 01:50:29+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.56
      G | 2015-04-27 | 2015-04-28 01:50:19+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.56
      G | 2015-04-27 | 2015-04-28 01:50:08+0200 |     24.0 |     0 |             15.0 |         14.63 |          13.56
      G | 2015-04-27 | 2015-04-28 01:49:58+0200 |     24.0 |     0 |             15.0 |         14.54 |          13.56
