
 source | day        | time                     | humidity | light | temperaturecheck | temperaturein | temperatureout
--------+------------+--------------------------+----------+-------+------------------+---------------+----------------
      G | 2015-04-22 | 2015-04-23 01:59:53+0200 |     26.0 |     0 |             17.0 |         16.39 |          13.91
      G | 2015-04-22 | 2015-04-23 01:59:43+0200 |     27.0 |     0 |             17.0 |         16.21 |           14.0
      G | 2015-04-22 | 2015-04-23 01:59:32+0200 |     26.0 |     0 |             17.0 |         16.21 |          13.91
      G | 2015-04-22 | 2015-04-23 01:59:22+0200 |     26.0 |     0 |             17.0 |         16.04 |           14.0
      G | 2015-04-22 | 2015-04-23 01:59:12+0200 |     26.0 |     0 |             17.0 |          16.3 |           14.0
      G | 2015-04-22 | 2015-04-23 01:59:01+0200 |     26.0 |     0 |             17.0 |         16.39 |          14.09
      G | 2015-04-22 | 2015-04-23 01:58:51+0200 |     26.0 |     0 |             17.0 |         16.39 |          13.83
      G | 2015-04-22 | 2015-04-23 01:58:41+0200 |     26.0 |     0 |             17.0 |          16.3 |          14.18
      G | 2015-04-22 | 2015-04-23 01:58:31+0200 |     26.0 |     0 |             17.0 |          16.3 |          13.74
      G | 2015-04-22 | 2015-04-23 01:58:20+0200 |     26.0 |     0 |             17.0 |         16.39 |          13.83
      G | 2015-04-22 | 2015-04-23 01:58:10+0200 |     26.0 |     0 |             17.0 |         16.39 |           14.0
      G | 2015-04-22 | 2015-04-23 01:58:00+0200 |     26.0 |     0 |             17.0 |         16.13 |          13.91
      G | 2015-04-22 | 2015-04-23 01:57:49+0200 |     26.0 |     0 |             17.0 |          16.3 |          14.18
      G | 2015-04-22 | 2015-04-23 01:57:39+0200 |     26.0 |     0 |             17.0 |         16.21 |          14.09
      G | 2015-04-22 | 2015-04-23 01:57:29+0200 |     26.0 |     0 |             17.0 |         16.48 |          14.27
      G | 2015-04-22 | 2015-04-23 01:57:19+0200 |     26.0 |     0 |             17.0 |          16.3 |          14.36
      G | 2015-04-22 | 2015-04-23 01:57:08+0200 |     26.0 |     0 |             17.0 |          16.3 |          14.36
      G | 2015-04-22 | 2015-04-23 01:56:58+0200 |     26.0 |     0 |             17.0 |         16.13 |          14.27
      G | 2015-04-22 | 2015-04-23 01:56:48+0200 |     27.0 |     0 |             17.0 |         16.21 |          14.18
      G | 2015-04-22 | 2015-04-23 01:56:37+0200 |     26.0 |     0 |             17.0 |         16.39 |          14.36
      G | 2015-04-22 | 2015-04-23 01:56:27+0200 |     26.0 |     0 |             17.0 |         16.39 |          14.27
      G | 2015-04-22 | 2015-04-23 01:56:17+0200 |     26.0 |     0 |             17.0 |          16.3 |          14.36
      G | 2015-04-22 | 2015-04-23 01:56:07+0200 |     26.0 |     0 |             17.0 |         16.56 |          14.27
      G | 2015-04-22 | 2015-04-23 01:55:56+0200 |     26.0 |     0 |             17.0 |          16.3 |          14.36
